goal,target,indicator,seriesCode,seriesDesc,release,geoAreaCode,geoAreaName,parentCode,parentName,type,ISO3,UN_Member,X,Y,ageCode,ageDesc,sexCode,sexDesc,unitsCode,unitsDesc,unitmultiplierCode,unitmultiplierDesc,reportingTypeCode,reportingTypeDesc,valueDetails,footnotes,sources,timeDetails,nature,value_2011,value_2014,value_2017,value_latest_year,latest_year,ObjectId
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,840,United States of America,21,Northern America,Country,USA,1,-99.13830311,39.5277871,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,91.98,92.36,93.57,93.57,2017,501
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,840,United States of America,21,Northern America,Country,USA,1,-99.13830311,39.5277871,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,84.07,94.8,92.69,92.69,2017,502
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,840,United States of America,21,Northern America,Country,USA,1,-99.13830311,39.5277871,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,87.96,93.58,93.12,93.12,2017,503
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,504
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,505
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,850,United States Virgin Islands,29,Caribbean,Country,VIR,0,-64.76960113,17.73297693,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,506
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,15.7,16.08,51.28,51.28,2017,507
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,10.81,12.65,34.5,34.5,2017,508
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,854,Burkina Faso,11,Western Africa,Country,BFA,1,-1.742843829,12.27491081,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,13.35,14.36,43.16,43.16,2017,509
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,858,Uruguay,5,South America,Country,URY,1,-56.01387025,-32.8002838,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,23.21,50.56,67.61,67.61,2017,510
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,858,Uruguay,5,South America,Country,URY,1,-56.01387025,-32.8002838,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,23.83,41.27,60.63,60.63,2017,511
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,858,Uruguay,5,South America,Country,URY,1,-56.01387025,-32.8002838,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,23.54,45.59,63.87,63.87,2017,512
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,23.82,42.19,38.33,38.33,2017,513
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,21.29,39.34,35.97,35.97,2017,514
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,860,Uzbekistan,143,Central Asia,Country,UZB,1,63.11944558,41.77560518,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,22.5,40.71,37.09,37.09,2017,515
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,"[2017]: Global Findex data exclude the Federal Dependencies because of remoteness and difficulty of access, as well as some additional areas because of security concerns. The excluded areas represent about 5 percent of the population.","Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,53.06,61.11,77.31,77.31,2017,516
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,"[2017]: Global Findex data exclude the Federal Dependencies because of remoteness and difficulty of access, as well as some additional areas because of security concerns. The excluded areas represent about 5 percent of the population.","Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,36.15,53.26,70.04,70.04,2017,517
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,862,Venezuela (Bolivarian Republic of),5,South America,Country,VEN,1,-66.15642084,7.121324748,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,"[2017]: Global Findex data exclude the Federal Dependencies because of remoteness and difficulty of access, as well as some additional areas because of security concerns. The excluded areas represent about 5 percent of the population.","Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,44.12,57.03,73.49,73.49,2017,518
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,876,Wallis and Futuna Islands,61,Polynesia,Country,WLF,0,-176.2034788,-13.28471201,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,519
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,876,Wallis and Futuna Islands,61,Polynesia,Country,WLF,0,-176.2034788,-13.28471201,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,520
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,876,Wallis and Futuna Islands,61,Polynesia,Country,WLF,0,-176.2034788,-13.28471201,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,521
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,882,Samoa,61,Polynesia,Country,WSM,1,-172.4430749,-13.61541469,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,522
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,882,Samoa,61,Polynesia,Country,WSM,1,-172.4430749,-13.61541469,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,523
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,882,Samoa,61,Polynesia,Country,WSM,1,-172.4430749,-13.61541469,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,524
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,887,Yemen,145,Western Asia,Country,YEM,1,45.22389143,15.22242099,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,Gender-matched sampling was used during the final stage of selection.,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,6.36,11.39,,11.39,2014,525
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,887,Yemen,145,Western Asia,Country,YEM,1,45.22389143,15.22242099,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,Gender-matched sampling was used during the final stage of selection.,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,1.09,1.67,,1.67,2014,526
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,887,Yemen,145,Western Asia,Country,YEM,1,45.22389143,15.22242099,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,Gender-matched sampling was used during the final stage of selection.,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,3.66,6.45,,6.45,2014,527
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,894,Zambia,14,Eastern Africa,Country,ZMB,1,27.850329,-14.59701056,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,19.39,38.14,51.68,51.68,2017,528
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,894,Zambia,14,Eastern Africa,Country,ZMB,1,27.850329,-14.59701056,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,23.34,33.25,40.28,40.28,2017,529
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,894,Zambia,14,Eastern Africa,Country,ZMB,1,27.850329,-14.59701056,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,21.36,35.64,45.86,45.86,2017,530
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,380,Italy,39,Southern Europe,Country,ITA,1,12.57022427,42.79917282,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,79.13,91.87,96.14,96.14,2017,531
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,380,Italy,39,Southern Europe,Country,ITA,1,12.57022427,42.79917282,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,64.35,83.16,91.62,91.62,2017,532
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,380,Italy,39,Southern Europe,Country,ITA,1,12.57022427,42.79917282,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,71.01,87.33,93.79,93.79,2017,533
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,384,Côte d'Ivoire,11,Western Africa,Country,CIV,1,-5.552690016,7.62211586,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,,39.2,46.6,46.6,2017,534
