goal,target,indicator,seriesCode,seriesDesc,release,geoAreaCode,geoAreaName,parentCode,parentName,type,ISO3,UN_Member,X,Y,ageCode,ageDesc,sexCode,sexDesc,typeOfSkillCode,typeOfSkillDesc,unitsCode,unitsDesc,unitmultiplierCode,unitmultiplierDesc,reportingTypeCode,reportingTypeDesc,valueDetails,footnotes,sources,timeDetails,nature,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_latest_year,latest_year,ObjectId
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,352,Iceland,154,Northern Europe,Country,ISL,1,-19.02116966,64.79134763,"Y16T65
",16 to 65 years old,F,Female,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,201
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,352,Iceland,154,Northern Europe,Country,ISL,1,-19.02116966,64.79134763,"Y16T65
",16 to 65 years old,M,Male,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,202
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,352,Iceland,154,Northern Europe,Country,ISL,1,-19.02116966,64.79134763,"Y16T65
",16 to 65 years old,_T,Both sexes,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,203
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,352,Iceland,154,Northern Europe,Country,ISL,1,-19.02116966,64.79134763,"Y16T65
",16 to 65 years old,M,Male,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,204
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,352,Iceland,154,Northern Europe,Country,ISL,1,-19.02116966,64.79134763,"Y16T65
",16 to 65 years old,F,Female,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,205
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,352,Iceland,154,Northern Europe,Country,ISL,1,-19.02116966,64.79134763,"Y16T65
",16 to 65 years old,_T,Both sexes,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,206
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,356,India,34,Southern Asia,Country,IND,1,79.3608464,22.34642074,"Y16T65
",16 to 65 years old,F,Female,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,207
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,356,India,34,Southern Asia,Country,IND,1,79.3608464,22.34642074,"Y16T65
",16 to 65 years old,M,Male,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,208
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,356,India,34,Southern Asia,Country,IND,1,79.3608464,22.34642074,"Y16T65
",16 to 65 years old,_T,Both sexes,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,209
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,356,India,34,Southern Asia,Country,IND,1,79.3608464,22.34642074,"Y16T65
",16 to 65 years old,M,Male,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,210
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,356,India,34,Southern Asia,Country,IND,1,79.3608464,22.34642074,"Y16T65
",16 to 65 years old,F,Female,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,211
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,356,India,34,Southern Asia,Country,IND,1,79.3608464,22.34642074,"Y16T65
",16 to 65 years old,_T,Both sexes,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,212
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,360,Indonesia,35,South-Eastern Asia,Country,IDN,1,113.9174,-0.994582204,"Y16T65
",16 to 65 years old,F,Female,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,213
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,360,Indonesia,35,South-Eastern Asia,Country,IDN,1,113.9174,-0.994582204,"Y16T65
",16 to 65 years old,M,Male,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,214
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,360,Indonesia,35,South-Eastern Asia,Country,IDN,1,113.9174,-0.994582204,"Y16T65
",16 to 65 years old,_T,Both sexes,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,215
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,360,Indonesia,35,South-Eastern Asia,Country,IDN,1,113.9174,-0.994582204,"Y16T65
",16 to 65 years old,M,Male,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,216
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,360,Indonesia,35,South-Eastern Asia,Country,IDN,1,113.9174,-0.994582204,"Y16T65
",16 to 65 years old,F,Female,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,217
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,360,Indonesia,35,South-Eastern Asia,Country,IDN,1,113.9174,-0.994582204,"Y16T65
",16 to 65 years old,_T,Both sexes,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,218
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,364,Iran (Islamic Republic of),34,Southern Asia,Country,IRN,1,54.19766348,32.74370885,"Y16T65
",16 to 65 years old,F,Female,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,219
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,364,Iran (Islamic Republic of),34,Southern Asia,Country,IRN,1,54.19766348,32.74370885,"Y16T65
",16 to 65 years old,M,Male,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,220
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,364,Iran (Islamic Republic of),34,Southern Asia,Country,IRN,1,54.19766348,32.74370885,"Y16T65
",16 to 65 years old,_T,Both sexes,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,221
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,364,Iran (Islamic Republic of),34,Southern Asia,Country,IRN,1,54.19766348,32.74370885,"Y16T65
",16 to 65 years old,M,Male,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,222
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,364,Iran (Islamic Republic of),34,Southern Asia,Country,IRN,1,54.19766348,32.74370885,"Y16T65
",16 to 65 years old,F,Female,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,223
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,364,Iran (Islamic Republic of),34,Southern Asia,Country,IRN,1,54.19766348,32.74370885,"Y16T65
",16 to 65 years old,_T,Both sexes,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,224
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,368,Iraq,145,Western Asia,Country,IRQ,1,43.76606267,33.05013795,"Y16T65
",16 to 65 years old,F,Female,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,225
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,368,Iraq,145,Western Asia,Country,IRQ,1,43.76606267,33.05013795,"Y16T65
",16 to 65 years old,M,Male,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,226
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,368,Iraq,145,Western Asia,Country,IRQ,1,43.76606267,33.05013795,"Y16T65
",16 to 65 years old,_T,Both sexes,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,227
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,368,Iraq,145,Western Asia,Country,IRQ,1,43.76606267,33.05013795,"Y16T65
",16 to 65 years old,M,Male,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,228
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,368,Iraq,145,Western Asia,Country,IRQ,1,43.76606267,33.05013795,"Y16T65
",16 to 65 years old,F,Female,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,229
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,368,Iraq,145,Western Asia,Country,IRQ,1,43.76606267,33.05013795,"Y16T65
",16 to 65 years old,_T,Both sexes,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,230
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,372,Ireland,154,Northern Europe,Country,IRL,1,-7.121425272,53.25274054,"Y16T65
",16 to 65 years old,F,Female,LITE,Literacy,PERCENT,Percentage,,,G,Global,,,Programme for the International Assessment of Adult Competencies (PIAAC),,C: Country data,,,,,,,82.717650,,,,,,82.717650,2012,231
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,372,Ireland,154,Northern Europe,Country,IRL,1,-7.121425272,53.25274054,"Y16T65
",16 to 65 years old,M,Male,LITE,Literacy,PERCENT,Percentage,,,G,Global,,,Programme for the International Assessment of Adult Competencies (PIAAC),,C: Country data,,,,,,,82.224140,,,,,,82.224140,2012,232
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,372,Ireland,154,Northern Europe,Country,IRL,1,-7.121425272,53.25274054,"Y16T65
",16 to 65 years old,_T,Both sexes,NUME,Numeracy,PERCENT,Percentage,,,G,Global,,,Programme for the International Assessment of Adult Competencies (PIAAC),,C: Country data,,,,,,,74.703760,,,,,,74.703760,2012,233
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,372,Ireland,154,Northern Europe,Country,IRL,1,-7.121425272,53.25274054,"Y16T65
",16 to 65 years old,M,Male,NUME,Numeracy,PERCENT,Percentage,,,G,Global,,,Programme for the International Assessment of Adult Competencies (PIAAC),,C: Country data,,,,,,,78.085180,,,,,,78.085180,2012,234
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,372,Ireland,154,Northern Europe,Country,IRL,1,-7.121425272,53.25274054,"Y16T65
",16 to 65 years old,F,Female,NUME,Numeracy,PERCENT,Percentage,,,G,Global,,,Programme for the International Assessment of Adult Competencies (PIAAC),,C: Country data,,,,,,,71.464960,,,,,,71.464960,2012,235
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,372,Ireland,154,Northern Europe,Country,IRL,1,-7.121425272,53.25274054,"Y16T65
",16 to 65 years old,_T,Both sexes,LITE,Literacy,PERCENT,Percentage,,,G,Global,,,Programme for the International Assessment of Adult Competencies (PIAAC),,C: Country data,,,,,,,82.476210,,,,,,82.476210,2012,236
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,376,Israel,145,Western Asia,Country,ISR,1,34.62277992,31.06164552,"Y16T65
",16 to 65 years old,F,Female,LITE,Literacy,PERCENT,Percentage,,,G,Global,,,Programme for the International Assessment of Adult Competencies (PIAAC),,C: Country data,,,,,,,,,,72.608500,,,72.608500,2015,237
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,376,Israel,145,Western Asia,Country,ISR,1,34.62277992,31.06164552,"Y16T65
",16 to 65 years old,M,Male,LITE,Literacy,PERCENT,Percentage,,,G,Global,,,Programme for the International Assessment of Adult Competencies (PIAAC),,C: Country data,,,,,,,,,,71.850130,,,71.850130,2015,238
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,376,Israel,145,Western Asia,Country,ISR,1,34.62277992,31.06164552,"Y16T65
",16 to 65 years old,_T,Both sexes,NUME,Numeracy,PERCENT,Percentage,,,G,Global,,,Programme for the International Assessment of Adult Competencies (PIAAC),,C: Country data,,,,,,,,,,68.330030,,,68.330030,2015,239
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,376,Israel,145,Western Asia,Country,ISR,1,34.62277992,31.06164552,"Y16T65
",16 to 65 years old,M,Male,NUME,Numeracy,PERCENT,Percentage,,,G,Global,,,Programme for the International Assessment of Adult Competencies (PIAAC),,C: Country data,,,,,,,,,,71.399460,,,71.399460,2015,240
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,376,Israel,145,Western Asia,Country,ISR,1,34.62277992,31.06164552,"Y16T65
",16 to 65 years old,F,Female,NUME,Numeracy,PERCENT,Percentage,,,G,Global,,,Programme for the International Assessment of Adult Competencies (PIAAC),,C: Country data,,,,,,,,,,65.380050,,,65.380050,2015,241
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,376,Israel,145,Western Asia,Country,ISR,1,34.62277992,31.06164552,"Y16T65
",16 to 65 years old,_T,Both sexes,LITE,Literacy,PERCENT,Percentage,,,G,Global,,,Programme for the International Assessment of Adult Competencies (PIAAC),,C: Country data,,,,,,,,,,72.236840,,,72.236840,2015,242
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,380,Italy,39,Southern Europe,Country,ITA,1,12.57022427,42.79917282,"Y16T65
",16 to 65 years old,F,Female,LITE,Literacy,PERCENT,Percentage,,,G,Global,,,Programme for the International Assessment of Adult Competencies (PIAAC),,C: Country data,,,,,,,73.464180,,,,,,73.464180,2012,243
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,380,Italy,39,Southern Europe,Country,ITA,1,12.57022427,42.79917282,"Y16T65
",16 to 65 years old,M,Male,LITE,Literacy,PERCENT,Percentage,,,G,Global,,,Programme for the International Assessment of Adult Competencies (PIAAC),,C: Country data,,,,,,,70.807330,,,,,,70.807330,2012,244
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,380,Italy,39,Southern Europe,Country,ITA,1,12.57022427,42.79917282,"Y16T65
",16 to 65 years old,_T,Both sexes,NUME,Numeracy,PERCENT,Percentage,,,G,Global,,,Programme for the International Assessment of Adult Competencies (PIAAC),,C: Country data,,,,,,,68.111260,,,,,,68.111260,2012,245
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,380,Italy,39,Southern Europe,Country,ITA,1,12.57022427,42.79917282,"Y16T65
",16 to 65 years old,M,Male,NUME,Numeracy,PERCENT,Percentage,,,G,Global,,,Programme for the International Assessment of Adult Competencies (PIAAC),,C: Country data,,,,,,,71.039620,,,,,,71.039620,2012,246
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,380,Italy,39,Southern Europe,Country,ITA,1,12.57022427,42.79917282,"Y16T65
",16 to 65 years old,F,Female,NUME,Numeracy,PERCENT,Percentage,,,G,Global,,,Programme for the International Assessment of Adult Competencies (PIAAC),,C: Country data,,,,,,,65.182540,,,,,,65.182540,2012,247
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,380,Italy,39,Southern Europe,Country,ITA,1,12.57022427,42.79917282,"Y16T65
",16 to 65 years old,_T,Both sexes,LITE,Literacy,PERCENT,Percentage,,,G,Global,,,Programme for the International Assessment of Adult Competencies (PIAAC),,C: Country data,,,,,,,72.135670,,,,,,72.135670,2012,248
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,384,Côte d'Ivoire,11,Western Africa,Country,CIV,1,-5.552690016,7.62211586,"Y16T65
",16 to 65 years old,F,Female,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,249
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,384,Côte d'Ivoire,11,Western Africa,Country,CIV,1,-5.552690016,7.62211586,"Y16T65
",16 to 65 years old,M,Male,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,250
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,384,Côte d'Ivoire,11,Western Africa,Country,CIV,1,-5.552690016,7.62211586,"Y16T65
",16 to 65 years old,_T,Both sexes,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,251
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,384,Côte d'Ivoire,11,Western Africa,Country,CIV,1,-5.552690016,7.62211586,"Y16T65
",16 to 65 years old,M,Male,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,252
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,384,Côte d'Ivoire,11,Western Africa,Country,CIV,1,-5.552690016,7.62211586,"Y16T65
",16 to 65 years old,F,Female,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,253
